customerid;billing_date;monthlycharges;internetservice;onlinesecurity;onlinebackup;deviceprotection;techsupport;phone_lines;streaming
184f23eb108e55813466bfa1b3255a33;2023-07-31;19.95;No;No internet service;No internet service;No internet service;No internet service;1;No
184f23eb108e55813466bfa1b3255a33;2023-08-31;19.95;No;No internet service;No internet service;No internet service;No internet service;1;No
184f23eb108e55813466bfa1b3255a33;2023-09-30;19.95;No;No internet service;No internet service;No internet service;No internet service;1;No
184f23eb108e55813466bfa1b3255a33;2023-10-31;19.95;No;No internet service;No internet service;No internet service;No internet service;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-01-31;71.3;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-02-28;71.3;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-03-31;71.3;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-04-30;71.3;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-05-31;71.3;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-06-30;71.3;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-07-31;71.3;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-08-31;85.55999999999999;Fiber optic;No;No;No;No;1;No
7fe1953a41150b05ae8ea61c37a4efbc;2023-09-02;85.55999999999999;Fiber optic;No;No;No;No;1;No
192aaf844d3c47f20b31279e6c05c781;2023-01-31;110.8;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-02-28;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-03-31;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-04-30;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-05-31;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-06-30;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-07-31;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-08-31;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-09-30;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
192aaf844d3c47f20b31279e6c05c781;2023-10-31;132.95999999999998;Fiber optic;Yes;Yes;Yes;Yes;2;Yes
6f2853651a09360cfe942d2d67aeafc5;2023-01-31;69.1;Fiber optic;No;No;No;No;1;No
6f2853651a09360cfe942d2d67aeafc5;2023-02-28;69.1;Fiber optic;No;No;No;No;1;No
6f2853651a09360cfe942d2d67aeafc5;2023-03-31;69.1;Fiber optic;No;No;No;No;1;No
6f2853651a09360cfe942d2d67aeafc5;2023-04-30;69.1;Fiber optic;No;No;No;No;1;No
6f2853651a09360cfe942d2d67aeafc5;2023-05-31;69.1;Fiber optic;No;No;No;No;1;No
6f2853651a09360cfe942d2d67aeafc5;2023-06-30;69.1;Fiber optic;No;No;No;No;1;No
6f2853651a09360cfe942d2d67aeafc5;2023-07-12;69.1;Fiber optic;No;No;No;No;1;No
afab21549e98b7b4a0482c9a49ee63a4;2023-01-31;96.1;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-02-28;96.1;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-03-31;96.1;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-04-30;96.1;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-05-31;96.1;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-06-30;96.1;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-07-31;96.1;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-08-31;115.32;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-09-30;115.32;Fiber optic;Yes;Yes;No;No;2;Yes
afab21549e98b7b4a0482c9a49ee63a4;2023-10-31;115.32;Fiber optic;Yes;Yes;No;No;2;Yes
1483ec77e4afc2439ee5b2277bb9568f;2023-01-31;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-02-28;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-03-31;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-04-30;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-05-31;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-06-30;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-07-31;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-08-31;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-09-30;48.8;DSL;No;No;No;No;2;No
1483ec77e4afc2439ee5b2277bb9568f;2023-10-31;48.8;DSL;No;No;No;No;2;No
a6695fdf186b3bd0959c8adbb27e7073;2023-01-31;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-02-28;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-03-31;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-04-30;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-05-31;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-06-30;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-07-31;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-08-31;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-09-30;50.55;DSL;Yes;No;No;No;1;No
a6695fdf186b3bd0959c8adbb27e7073;2023-10-31;50.55;DSL;Yes;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-01-31;44.65;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-02-28;44.65;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-03-31;44.65;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-04-30;44.65;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-05-31;44.65;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-06-30;44.65;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-07-31;44.65;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-08-31;53.58;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-09-30;53.58;DSL;No;No;No;No;1;No
2f6c1961277706c559305a1bb9ad6f71;2023-10-31;53.58;DSL;No;No;No;No;1;No
b8683a748f370ccda7e3dd1329e04f97;2023-01-31;88.25;Fiber optic;No;No;Yes;No;2;Yes
b8683a748f370ccda7e3dd1329e04f97;2023-02-28;88.25;Fiber optic;No;No;Yes;No;2;Yes
b8683a748f370ccda7e3dd1329e04f97;2023-03-31;88.25;Fiber optic;No;No;Yes;No;2;Yes
b8683a748f370ccda7e3dd1329e04f97;2023-04-17;88.25;Fiber optic;No;No;Yes;No;2;Yes
58587cbdfce8fde1e4c91a7e99392588;2023-01-31;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-02-28;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-03-31;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-04-30;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-05-31;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-06-30;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-07-31;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-08-31;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-09-30;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
58587cbdfce8fde1e4c91a7e99392588;2023-10-31;19.45;No;No internet service;No internet service;No internet service;No internet service;1;No
540be456e2b89c6177ee9c21c93174de;2023-01-31;89.3;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-02-28;89.3;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-03-31;89.3;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-04-30;107.16;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-05-31;107.16;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-06-30;107.16;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-07-31;107.16;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-08-31;107.16;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-09-30;107.16;DSL;Yes;Yes;Yes;Yes;2;Yes
540be456e2b89c6177ee9c21c93174de;2023-10-31;107.16;DSL;Yes;Yes;Yes;Yes;2;Yes
b05e99ade522d05194c411db409fea1a;2023-01-31;70.0;Fiber optic;No;No;No;No;1;No
b05e99ade522d05194c411db409fea1a;2023-02-28;70.0;Fiber optic;No;No;No;No;1;No
b05e99ade522d05194c411db409fea1a;2023-03-31;70.0;Fiber optic;No;No;No;No;1;No
b05e99ade522d05194c411db409fea1a;2023-04-04;70.0;Fiber optic;No;No;No;No;1;No
2f420243ddd90e703b08082cb85629cc;2023-01-31;19.25;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-02-28;19.25;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-03-31;19.25;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-04-30;19.25;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-05-31;19.25;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-06-30;19.25;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-07-31;23.099999999999998;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-08-31;23.099999999999998;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-09-30;23.099999999999998;No;No internet service;No internet service;No internet service;No internet service;1;No
2f420243ddd90e703b08082cb85629cc;2023-10-31;23.099999999999998;No;No internet service;No internet service;No internet service;No internet service;1;No
341ba3946b758f2084a50c0ef572a691;2023-01-31;70.5;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-02-28;70.5;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-03-31;70.5;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-04-30;70.5;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-05-31;70.5;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-06-30;84.6;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-07-31;84.6;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-08-31;84.6;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-09-30;84.6;Fiber optic;No;No;No;No;1;No
341ba3946b758f2084a50c0ef572a691;2023-10-31;84.6;Fiber optic;No;No;No;No;1;No
3af40c33eed21fe1c178a72bc5f36661;2023-01-31;97.35;Fiber optic;No;No;No;No;2;Yes
3af40c33eed21fe1c178a72bc5f36661;2023-02-28;97.35;Fiber optic;No;No;No;No;2;Yes
3af40c33eed21fe1c178a72bc5f36661;2023-03-31;97.35;Fiber optic;No;No;No;No;2;Yes
3af40c33eed21fe1c178a72bc5f36661;2023-04-30;97.35;Fiber optic;No;No;No;No;2;Yes
3af40c33eed21fe1c178a72bc5f36661;2023-05-31;97.35;Fiber optic;No;No;No;No;2;Yes
3af40c33eed21fe1c178a72bc5f36661;2023-06-18;97.35;Fiber optic;No;No;No;No;2;Yes
0f606b8f140f6f3aab06f07f7c7f863e;2023-01-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-02-28;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-03-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-04-30;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-05-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-06-30;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-07-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-08-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-09-30;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
0f606b8f140f6f3aab06f07f7c7f863e;2023-10-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-01-31;20.85;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-02-28;20.85;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-03-31;20.85;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-04-30;25.02;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-05-31;25.02;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-06-30;25.02;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-07-31;25.02;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-08-31;25.02;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-09-30;25.02;No;No internet service;No internet service;No internet service;No internet service;1;No
877a1bf5c784ef59c83212f7e55b9b58;2023-10-31;25.02;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-01-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-02-28;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-03-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-04-30;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-05-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-06-30;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-07-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-08-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-09-30;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
43198232004cfc33bc01ea38ad656429;2023-10-31;19.65;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-01-31;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-02-28;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-03-31;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-04-30;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-05-31;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-06-30;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-07-31;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-08-31;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-09-30;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
f1a9194a8d3f07db8e86628742a736f5;2023-10-31;19.35;No;No internet service;No internet service;No internet service;No internet service;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-01-31;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-02-28;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-03-31;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-04-30;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-05-31;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-06-30;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-07-31;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-08-31;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-09-30;44.0;DSL;No;No;No;No;1;No
bd18aede8d27bbdf0cb3f06ec413697e;2023-10-31;44.0;DSL;No;No;No;No;1;No
f8453be762c6638d76615ca1b108206a;2023-01-31;94.4;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-02-28;94.4;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-03-31;94.4;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-04-30;94.4;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-05-31;113.28;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-06-30;113.28;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-07-31;113.28;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-08-31;113.28;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-09-30;113.28;Fiber optic;No;Yes;Yes;No;2;Yes
f8453be762c6638d76615ca1b108206a;2023-10-31;113.28;Fiber optic;No;Yes;Yes;No;2;Yes
17f0738fbb86b7328e1967c2c0c114e8;2023-01-31;25.9;No;No internet service;No internet service;No internet service;No internet service;2;No
17f0738fbb86b7328e1967c2c0c114e8;2023-02-28;25.9;No;No internet service;No internet service;No internet service;No internet service;2;No
17f0738fbb86b7328e1967c2c0c114e8;2023-03-31;25.9;No;No internet service;No internet service;No internet service;No internet service;2;No
17f0738fbb86b7328e1967c2c0c114e8;2023-04-30;25.9;No;No internet service;No internet service;No internet service;No internet service;2;No
17f0738fbb86b7328e1967c2c0c114e8;2023-05-07;25.9;No;No internet service;No internet service;No internet service;No internet service;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-01-31;55.65;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-02-28;55.65;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-03-31;55.65;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-04-30;55.65;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-05-31;55.65;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-06-30;55.65;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-07-31;66.78;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-08-31;66.78;DSL;Yes;No;No;No;2;No
91a146f29ef2c18dbbccc3956336ddc0;2023-09-25;66.78;DSL;Yes;No;No;No;2;No
de34956a85d5bb14f1d5e3353e8b758a;2023-01-31;69.65;Fiber optic;No;No;No;No;1;No
de34956a85d5bb14f1d5e3353e8b758a;2023-02-28;69.65;Fiber optic;No;No;No;No;1;No
de34956a85d5bb14f1d5e3353e8b758a;2023-03-31;69.65;Fiber optic;No;No;No;No;1;No
de34956a85d5bb14f1d5e3353e8b758a;2023-04-30;69.65;Fiber optic;No;No;No;No;1;No
de34956a85d5bb14f1d5e3353e8b758a;2023-05-31;69.65;Fiber optic;No;No;No;No;1;No
de34956a85d5bb14f1d5e3353e8b758a;2023-06-30;69.65;Fiber optic;No;No;No;No;1;No
de34956a85d5bb14f1d5e3353e8b758a;2023-07-14;69.65;Fiber optic;No;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-01-31;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-02-28;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-03-31;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-04-30;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-05-31;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-06-30;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-07-31;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-08-31;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-09-30;75.4;Fiber optic;Yes;No;No;No;1;No
693ba50f8a66e3d07058018c91efa9b2;2023-10-31;75.4;Fiber optic;Yes;No;No;No;1;No
c9d9c75edd68e6634277881002eb4fd1;2023-01-31;100.6;Fiber optic;No;No;Yes;No;2;Yes
c9d9c75edd68e6634277881002eb4fd1;2023-02-28;100.6;Fiber optic;No;No;Yes;No;2;Yes
c9d9c75edd68e6634277881002eb4fd1;2023-03-31;100.6;Fiber optic;No;No;Yes;No;2;Yes
c9d9c75edd68e6634277881002eb4fd1;2023-04-30;100.6;Fiber optic;No;No;Yes;No;2;Yes
c9d9c75edd68e6634277881002eb4fd1;2023-05-31;100.6;Fiber optic;No;No;Yes;No;2;Yes
c9d9c75edd68e6634277881002eb4fd1;2023-06-06;100.6;Fiber optic;No;No;Yes;No;2;Yes
d91bf8b554236f29e97b275b1b4455c4;2023-01-31;71.0;DSL;Yes;Yes;Yes;No;1;Yes
d91bf8b554236f29e97b275b1b4455c4;2023-02-28;71.0;DSL;Yes;Yes;Yes;No;1;Yes
d91bf8b554236f29e97b275b1b4455c4;2023-03-31;71.0;DSL;Yes;Yes;Yes;No;1;Yes
d91bf8b554236f29e97b275b1b4455c4;2023-04-30;71.0;DSL;Yes;Yes;Yes;No;1;Yes
d91bf8b554236f29e97b275b1b4455c4;2023-05-31;71.0;DSL;Yes;Yes;Yes;No;1;Yes
d91bf8b554236f29e97b275b1b4455c4;2023-06-30;71.0;DSL;Yes;Yes;Yes;No;1;Yes
d91bf8b554236f29e97b275b1b4455c4;2023-07-31;71.0;DSL;Yes;Yes;Yes;No;1;Yes
